undernourish%,undernourish(in m),m/s_finsec%,s_finsec(in m),m/s_finsec(in m),pcap_fprod,pcap_fsup,Mag,CPI,DisType,normalized
6.2,3.1,32.58723058377591,4.137504976961112,15.232719839446155,5.9,49.0,136547.02230184936,92.6696698,Flood,0.05591735285357451
7.2,3.6,30.77054272158158,4.226433407192478,14.993293042848201,12.9,33.0,136547.02326953114,94.3490925,Flood,0.05591735325018378
7.2,3.6,30.77054272158158,4.226433407192478,14.993293042848201,12.9,33.0,136547.02326953114,94.3490925,Flood,0.05591735325018378
7.2,3.6,30.77054272158158,4.226433407192478,14.993293042848201,12.9,33.0,136547.02326953114,94.3490925,Flood,0.05591735325018378
7.2,3.6,30.77054272158158,4.226433407192478,14.993293042848201,12.9,33.0,136547.02326953114,94.3490925,Flood,0.05591735325018378
7.2,3.6,30.77054272158158,4.226433407192478,14.993293042848201,12.9,33.0,136547.02326953114,94.3490925,Flood,0.05591735325018378
8.2,4.2,31.37460024178022,4.408665956067391,15.401444891693973,13.1,30.0,136547.0293197214,95.51296742,Flood,0.055917355729884786
8.2,4.2,31.37460024178022,4.408665956067391,15.401444891693973,13.1,30.0,136547.0293197214,95.51296742,Flood,0.055917355729884786
8.2,4.2,31.37460024178022,4.408665956067391,15.401444891693973,13.1,30.0,136547.0293197214,95.51296742,Flood,0.055917355729884786
4.1,0.2,12.2,-0.4909866244890635,0.6,6.8,35.0,16754.0,87.46993221,Flood,0.006819578119806368
3.2,0.2,14.5,0.1,0.7,7.1,36.0,136546.91661590536,92.6696698,Flood,0.055917309537657015
5.17117392179564,10.808861029188668,6.5,-2.187167239322702,0.3,31.4,44.0,136546.87819745232,87.46993221,Flood,0.055917293791660154
-0.7101287267580556,1.1989084975837532,10.0,-1.0726790581910017,0.4,49.2,52.0,136546.86465998043,92.6696698,Flood,0.055917288243258985
1.4974327333404425,3.149572251794665,11.0,-1.0795892511636414,0.5,41.4,50.0,136546.87596044992,94.3490925,Flood,0.05591729287481343
13.1,0.1,46.35540088976371,4.433854779498589,11.231110519533953,10.1,33.0,136547.0569137487,94.3490925,Flood,0.05591736703943613
13.5,0.1,49.2,0.2,0.5,9.2,21.0,10322.0,95.51296742,Flood,0.004183390460295907
9.0,1.5,20.7,1.0,3.4,23.3,113.0,136546.889935171,87.46993221,Flood,0.05591729860242339
9.7,1.6,23.3,1.2,3.9,22.8,56.0,136546.93732969117,88.57345288,Flood,0.055917318027306664
9.7,1.6,23.3,1.2,3.9,22.8,56.0,69542.0,88.57345288,Flood,0.028455006317915543
13.7,2.4,32.7,2.0,5.7,21.5,39.0,136546.98572884424,94.3490925,Flood,0.0559173378639438
15.4,2.7,36.8,2.3,6.5,20.4,39.0,136547.00240179963,95.51296742,Flood,0.055917344697438705
5.1,5.2,27.3,7.3,27.9,6.9,26.0,22124.0,95.51296742,Flood,0.009020499719864076
10.6,0.7,42.2,0.9,2.7,11.3,10.0,136547.02369853915,87.46993221,Flood,0.05591735342601487
8.4,0.5,42.2,0.9,2.7,6.0,8.0,136547.02629081346,92.6696698,Flood,0.055917354488471585
14.8,14.9,56.2,14.7,56.7,4.6,50.0,136547.2675559283,87.46993221,Flood,0.05591745337219646
14.4,14.9,58.3,15.6,60.4,4.4,14.0,2440002.0,88.57345288,Flood,1.0
14.4,14.9,58.3,15.6,60.4,4.4,14.0,136547.3116114468,88.57345288,Flood,0.05591747142857305
21.9,24.6,56.3,18.4,63.2,2.0,20.0,136547.32560253958,94.3490925,Flood,0.05591747716289303
24.9,28.6,56.2,22.6,64.7,3.0,22.0,136547.3368233557,95.51296742,Flood,0.05591748176180114
24.9,28.6,56.2,22.6,64.7,3.0,22.0,136547.3368233557,95.51296742,Flood,0.05591748176180114
11.24215053894554,17.17387598622585,6.8,1.0,4.4,18.7,28.0,2896.0,87.46993221,Flood,0.0011398068844991592
10.675222951990312,16.356832722364203,6.3,0.8,4.1,23.0,25.0,136546.91813676426,88.57345288,Flood,0.05591731016098871
3.709071355532518,9.80301504458005,6.3,0.6,4.1,26.2,48.0,136546.89326052464,90.46017931,Flood,0.05591729996533636
-4.051581448290058,2.4069434406149615,6.0,0.5,3.9,29.9,73.0,72016.0,92.6696698,Flood,0.029468987703119037
-4.09326740666918,2.360400733265573,6.0,0.5,3.9,29.9,73.0,136546.86426472594,92.6696698,Flood,0.05591728808126194
-2.404864581351701,3.5609217294091895,5.8,0.4,3.7,32.0,64.0,136546.8689337943,94.3490925,Flood,0.05591728999490316
-2.404864581351701,3.5609217294091895,5.8,0.4,3.7,32.0,64.0,136546.8689337943,94.3490925,Flood,0.05591728999490316
2.6577384030778415,8.173732160353026,5.9,0.7,3.9,26.9,48.0,136546.8890187226,95.51296742,Flood,0.05591729822681239
2.6577384030778415,8.173732160353026,5.9,0.7,3.9,26.9,48.0,136546.8890187226,95.51296742,Flood,0.05591729822681239
2.6577384030778415,8.173732160353026,5.9,0.7,3.9,26.9,48.0,136546.8890187226,95.51296742,Flood,0.05591729822681239
8.1,0.3,31.8,0.3,1.3,36.7,121.0,13023.0,87.46993221,Flood,0.005290408941069811
7.8,0.3,38.3,0.3,1.5,23.6,24.0,136546.98876741124,92.6696698,Flood,0.05591733910931582
7.8,0.3,39.7,0.4,1.6,28.3,19.0,136546.99358089565,94.3490925,Flood,0.055917341082146695
7.6,0.3,38.8,0.4,1.5,19.5,30.0,136546.98839472688,95.51296742,Flood,0.05591733895656925
8.612903902656356,15.435784661741238,3.8,0.7,3.1,19.0,33.0,91555.0,88.57345288,Flood,0.037477145457965884
9.05266082648549,15.782821866324795,3.6,0.6,3.0,18.0,31.0,136546.90369905598,90.46017931,Flood,0.05591730424362111
7.7,2.1,38.3,1.4,10.7,3.6,57.0,266950.0,87.46993221,Flood,0.10936367135035352
7.7,2.2,40.8,1.7,11.6,2.7,72.0,47506.0,88.57345288,Flood,0.019423440511794194
7.1,2.1,43.8,2.0,12.8,4.8,81.0,136547.02321392315,90.46017931,Flood,0.05591735322739256
6.2,1.9,39.5,1.9,11.8,8.8,92.0,83998.0,92.6696698,Flood,0.03437987087106903
5.2,1.6,38.2,1.8,11.6,7.8,72.0,136547.00485786155,94.3490925,Flood,0.05591734570406808
5.2,1.6,38.2,1.8,11.6,7.8,72.0,136547.00485786155,94.3490925,Flood,0.05591734570406808
4.1,1.3,36.6,1.8,11.4,8.7,54.0,136547.00986099476,95.51296742,Flood,0.05591734775462747
4.1,1.3,36.6,1.8,11.4,8.7,54.0,136547.00986099476,95.51296742,Flood,0.05591734775462747
12.787578297851239,11.979462091295312,15.8,0.3,1.7,35.6,19.0,136546.93115119814,87.46993221,Flood,0.05591731549502011
12.701305052763617,11.877939753266016,15.8,0.3,1.7,35.6,19.0,151105.0,87.46993221,Flood,0.061884013480952196
10.907227841001204,9.846638609517083,16.4,0.3,1.7,36.8,26.0,20422.0,88.57345288,Flood,0.008322926430609286
6.891048294443909,5.665819372695904,16.6,0.3,1.8,41.2,37.0,2571.0,90.46017931,Flood,0.0010066039943653128
8.98005992057963,12.114255456867816,6.8,0.2,0.7,23.6,28.0,136546.89986991964,95.51296742,Flood,0.05591730267423026
8.98005992057963,12.114255456867816,6.8,0.2,0.7,23.6,28.0,136546.89986991964,95.51296742,Flood,0.05591730267423026
17.3,2.8,42.7,2.6,6.9,9.8,29.0,136547.03579971372,87.46993221,Flood,0.05591735838574234
17.3,2.8,42.7,2.6,6.9,9.8,29.0,136547.03579971372,87.46993221,Flood,0.05591735838574234
16.3,2.8,43.5,2.9,7.4,18.3,33.0,136547.03178145428,90.46017931,Flood,0.05591735673883843
16.3,2.8,43.5,2.9,7.4,18.3,33.0,136547.03178145428,90.46017931,Flood,0.05591735673883843
16.3,2.8,43.5,2.9,7.4,18.3,33.0,136547.03178145428,90.46017931,Flood,0.05591735673883843
16.3,2.8,43.5,2.9,7.4,18.3,33.0,136547.03178145428,90.46017931,Flood,0.05591735673883843
16.2,2.8,45.2,3.1,7.8,15.4,21.0,136547.04761993984,92.6696698,Flood,0.05591736323032167
16.2,2.8,45.2,3.1,7.8,15.4,21.0,67482.0,92.6696698,Flood,0.02761070492199024
16.0,2.9,55.9,3.7,10.0,12.6,20.0,136547.0890961561,95.51296742,Flood,0.055917380229558215
16.0,2.9,55.9,3.7,10.0,12.6,20.0,136547.0890961561,95.51296742,Flood,0.055917380229558215
18.383755441769665,-6.800080128839227,72.5,5.1,8.3,5.7,80.0,136547.09302453985,87.46993221,Flood,0.05591738183962612
30.552005101306,2.738616985335213,74.1,6.0,8.9,4.5,34.0,136547.143313334,90.46017931,Flood,0.05591740245074219
33.05313741153488,4.990489646559055,73.3,6.4,9.6,2.5,22.0,136547.15519027866,95.51296742,Flood,0.0559174073185679
6.8,14.320792337420578,16.117090759962288,3.6842022922965754,20.176285153428466,24.6,43.0,30931.0,87.46993221,Flood,0.01263009311496803
6.1,2.9002510582173464,28.217209599045994,3.136977035364753,12.034257382838277,55.0,45.0,131888.0,90.46017931,Flood,0.0540078290510995
42.4,4.5,94.80624580625317,5.440110353532817,5.652153534824521,4.2,37.0,3672.0,87.46993221,Flood,0.0014578544006341276
43.2,4.7,97.7434148914866,6.100369085214212,7.9389776231812625,4.2,38.0,136547.2134099361,88.57345288,Flood,0.05591743118018831
43.2,4.7,97.7434148914866,6.100369085214212,7.9389776231812625,4.2,38.0,136547.2134099361,88.57345288,Flood,0.05591743118018831
43.2,4.7,97.7434148914866,6.100369085214212,7.9389776231812625,4.2,38.0,136547.2134099361,88.57345288,Flood,0.05591743118018831
43.2,4.7,97.7434148914866,6.100369085214212,7.9389776231812625,4.2,38.0,136547.2134099361,88.57345288,Flood,0.05591743118018831
43.2,4.7,97.7434148914866,6.100369085214212,7.9389776231812625,4.2,38.0,136547.2134099361,88.57345288,Flood,0.05591743118018831
43.2,4.7,96.20048991034,5.601426035065667,5.918126833866179,4.2,38.0,4534.0,88.57345288,Flood,0.001811149450773745
44.6,4.9,99.01220656255069,6.345446835151164,8.021797434110095,3.6,31.0,136547.22320563113,90.46017931,Flood,0.05591743519500335
44.6,4.9,99.01220656255069,6.345446835151164,8.021797434110095,3.6,31.0,136547.22320563113,90.46017931,Flood,0.05591743519500335
46.4,5.2,82.7,5.5,9.3,5.8,26.0,136547.18312570773,94.3490925,Flood,0.05591741876804448
46.4,5.2,82.7,5.5,9.3,5.8,26.0,136547.18312570773,94.3490925,Flood,0.05591741876804448
13.8,1.3,41.4,1.3,3.8,9.9,58.0,136546.99733352655,88.57345288,Flood,0.05591734262018141
13.2,1.2,41.1,1.3,3.9,10.2,62.0,136546.99348151014,90.46017931,Flood,0.05591734104141304
13.2,1.2,41.1,1.3,3.9,10.2,62.0,136546.99348151014,90.46017931,Flood,0.05591734104141304
13.2,1.2,41.1,1.3,3.9,10.2,62.0,13364.0,90.46017931,Flood,0.005430169511948709
13.1,1.3,40.9,1.3,3.9,10.1,46.0,136547.0032027281,92.6696698,Flood,0.05591734502570329
15.3,1.5,49.9,1.8,4.9,12.4,12.0,136547.05513280537,95.51296742,Flood,0.05591736630950752
0.4532714628294663,0.15153010014379653,9.4,0.1,0.9,79.4,23.0,136546.8675113829,88.57345288,Flood,0.05591728941192068
14.5,190.5,-195.16143454644492,13.920318195200487,154.9488644169266,5.5,12.0,70288.0,87.46993221,Flood,0.028760758182653542
14.5,190.5,-194.47857257005583,14.132771263967559,155.84381605490728,5.5,12.0,136547.04510282274,87.46993221,Flood,0.055917362198668524
14.5,190.5,-189.67229945564424,15.599205229801317,162.14483880062875,5.5,12.0,629962.0,87.46993221,Flood,0.25814597151425456
14.5,190.5,-194.47857257005583,14.132771263967559,155.84381605490728,5.5,12.0,136547.04510282274,87.46993221,Flood,0.055917362198668524
14.5,190.5,-194.47857257005583,14.132771263967559,155.84381605490728,5.5,12.0,136547.04510282274,87.46993221,Flood,0.055917362198668524
14.5,190.5,-195.7117368310065,13.752004725887272,154.22744636517666,5.5,12.0,14179.0,87.46993221,Flood,0.005764201374899739
14.5,190.5,-195.42139840883047,13.840806587123065,154.60806513553354,5.5,12.0,43782.0,87.46993221,Flood,0.017897140318383596
14.5,190.5,-195.17220344106877,13.917024459983232,154.93474694876966,5.5,12.0,69190.0,87.46993221,Flood,0.028310737341524422
14.5,190.5,-194.47857257005583,14.132771263967559,155.84381605490728,5.5,12.0,136547.04510282274,87.46993221,Flood,0.055917362198668524
14.5,190.5,-194.93670007339347,13.989054669488826,155.2434797769901,5.5,12.0,93202.0,87.46993221,Flood,0.03815217671965956
13.9,184.1,-188.2647882430612,13.678511895524526,150.46153963650585,2.0,10.0,70518.0,88.57345288,Flood,0.02885502484336365
13.9,184.1,-187.62508844074344,13.874168166755286,151.30015324586162,2.0,10.0,135742.0,88.57345288,Flood,0.055587410400563635
13.9,184.1,-187.59030679992279,13.88773464950049,151.34555034997697,2.0,10.0,136547.04700540742,88.57345288,Flood,0.055917362978452456
13.9,184.1,-187.59030679992279,13.88773464950049,151.34555034997697,2.0,10.0,136547.04700540742,88.57345288,Flood,0.055917362978452456
13.9,184.1,-187.59030679992279,13.88773464950049,151.34555034997697,2.0,10.0,136547.04700540742,88.57345288,Flood,0.055917362978452456
13.9,184.1,-187.59030679992279,13.88773464950049,151.34555034997697,2.0,10.0,136547.04700540742,88.57345288,Flood,0.055917362978452456
13.9,184.1,-187.60848394293095,13.87924675848829,151.32192089029678,2.0,10.0,137435.0,88.57345288,Flood,0.05628129499439933
13.9,184.1,-187.59030679992279,13.88773464950049,151.34555034997697,2.0,10.0,136547.04700540742,88.57345288,Flood,0.055917362978452456
13.2,176.3,-177.27000635214324,13.583114151511097,146.0989365811468,6.1,23.0,136547.04066873746,90.46017931,Flood,0.055917360381336295
13.2,176.3,-178.11754337021625,13.323457828314517,144.9878885092296,6.1,23.0,50536.0,90.46017931,Flood,0.020665301302888208
13.2,176.3,-177.27000635214324,13.583114151511097,146.0989365811468,6.1,23.0,136547.04066873746,90.46017931,Flood,0.055917360381336295
13.2,176.3,-177.27000635214324,13.583114151511097,146.0989365811468,6.1,23.0,136547.04066873746,90.46017931,Flood,0.055917360381336295
13.2,176.3,-177.27000635214324,13.583114151511097,146.0989365811468,6.1,23.0,136547.04066873746,90.46017931,Flood,0.055917360381336295
13.2,176.3,-177.27000635214324,13.583114151511097,146.0989365811468,6.1,23.0,136547.04066873746,90.46017931,Flood,0.055917360381336295
13.2,176.3,-177.27000635214324,13.583114151511097,146.0989365811468,6.1,23.0,136547.04066873746,90.46017931,Flood,0.055917360381336295
13.2,176.3,-177.27000635214324,13.583114151511097,146.0989365811468,6.1,23.0,136547.04066873746,90.46017931,Flood,0.055917360381336295
13.2,176.3,-177.27000635214324,13.583114151511097,146.0989365811468,6.1,23.0,136547.04066873746,90.46017931,Flood,0.055917360381336295
13.3,180.2,-182.5260965458337,13.97697463420382,149.44370436362965,6.5,20.0,136547.0423067305,92.6696698,Flood,0.055917361052676
13.3,180.2,-182.5260965458337,13.97697463420382,149.44370436362965,6.5,20.0,136547.0423067305,92.6696698,Flood,0.055917361052676
13.3,180.2,-182.5260965458337,13.97697463420382,149.44370436362965,6.5,20.0,136547.0423067305,92.6696698,Flood,0.055917361052676
13.3,180.2,-182.5260965458337,13.97697463420382,149.44370436362965,6.5,20.0,136547.0423067305,92.6696698,Flood,0.055917361052676
13.3,180.2,-182.5260965458337,13.97697463420382,149.44370436362965,6.5,20.0,136547.0423067305,92.6696698,Flood,0.055917361052676
13.3,180.2,-182.5260965458337,13.97697463420382,149.44370436362965,6.5,20.0,136547.0423067305,92.6696698,Flood,0.055917361052676
13.3,180.2,-182.5260965458337,13.97697463420382,149.44370436362965,6.5,20.0,136547.0423067305,92.6696698,Flood,0.055917361052676
13.3,180.2,-182.5260965458337,13.97697463420382,149.44370436362965,6.5,20.0,136547.0423067305,92.6696698,Flood,0.055917361052676
13.3,180.2,-182.5260965458337,13.97697463420382,149.44370436362965,6.5,20.0,136547.0423067305,92.6696698,Flood,0.055917361052676
14.6,200.0,-204.78399190552443,15.27798687970277,164.8777427331696,6.2,22.0,136547.04837802268,94.3490925,Flood,0.05591736354102574
14.6,200.0,-204.78399190552443,15.27798687970277,164.8777427331696,6.2,22.0,136547.04837802268,94.3490925,Flood,0.05591736354102574
14.6,200.0,-204.78399190552443,15.27798687970277,164.8777427331696,6.2,22.0,136547.04837802268,94.3490925,Flood,0.05591736354102574
14.6,200.0,-204.78399190552443,15.27798687970277,164.8777427331696,6.2,22.0,136547.04837802268,94.3490925,Flood,0.05591736354102574
14.6,200.0,-204.78399190552443,15.27798687970277,164.8777427331696,6.2,22.0,136547.04837802268,94.3490925,Flood,0.05591736354102574
16.3,224.3,-232.4017956610675,16.773525795396097,183.46925326472945,7.4,22.0,136547.05438425596,95.51296742,Flood,0.055917366002710765
16.3,224.3,-232.4017956610675,16.773525795396097,183.46925326472945,7.4,22.0,136547.05438425596,95.51296742,Flood,0.055917366002710765
16.3,224.3,-232.4017956610675,16.773525795396097,183.46925326472945,7.4,22.0,136547.05438425596,95.51296742,Flood,0.055917366002710765
16.3,224.3,-232.4017956610675,16.773525795396097,183.46925326472945,7.4,22.0,136547.05438425596,95.51296742,Flood,0.055917366002710765
16.3,224.3,-232.4017956610675,16.773525795396097,183.46925326472945,7.4,22.0,136547.05438425596,95.51296742,Flood,0.055917366002710765
7.2,18.7,6.0,1.8,15.5,5.2,8.0,7002.0,87.46993221,Flood,0.002822671705697846
7.2,18.7,6.0,1.8,15.5,5.2,8.0,136546.9821223163,87.46993221,Flood,0.05591733638579012
7.2,18.7,6.0,1.8,15.5,5.2,8.0,136546.9821223163,87.46993221,Flood,0.05591733638579012
7.2,18.7,6.0,1.8,15.5,5.2,8.0,136546.9821223163,87.46993221,Flood,0.05591733638579012
7.2,18.7,6.0,1.8,15.5,5.2,8.0,136546.9821223163,87.46993221,Flood,0.05591733638579012
7.2,18.7,6.0,1.8,15.5,5.2,8.0,136546.9821223163,87.46993221,Flood,0.05591733638579012
6.6,17.3,7.3,2.3,19.0,5.2,18.0,136546.99165735714,88.57345288,Flood,0.05591734029377473
6.6,17.3,7.3,2.3,19.0,5.2,18.0,235819.0,88.57345288,Flood,0.0966044738957173
6.6,17.3,7.3,2.3,19.0,5.2,18.0,136546.99165735714,88.57345288,Flood,0.05591734029377473
6.6,17.3,7.3,2.3,19.0,5.2,18.0,136546.99165735714,88.57345288,Flood,0.05591734029377473
6.6,17.3,7.3,2.3,19.0,5.2,18.0,136546.99165735714,88.57345288,Flood,0.05591734029377473
6.6,17.3,7.3,2.3,19.0,5.2,18.0,32276.0,88.57345288,Flood,0.01318134815259887
6.6,17.3,7.3,2.3,19.0,5.2,18.0,11225.0,88.57345288,Flood,0.004553489567344717
6.6,17.3,7.3,2.3,19.0,5.2,18.0,136546.99165735714,88.57345288,Flood,0.05591734029377473
6.6,17.3,7.3,2.3,19.0,5.2,18.0,136546.99165735714,88.57345288,Flood,0.05591734029377473
6.6,17.3,7.3,2.3,19.0,5.2,18.0,136546.99165735714,88.57345288,Flood,0.05591734029377473
5.9,15.7,7.6,2.4,20.0,5.6,21.0,136546.99266631043,90.46017931,Flood,0.055917340707299326
5.9,15.7,7.6,2.4,20.0,5.6,21.0,136546.99266631043,90.46017931,Flood,0.055917340707299326
5.9,15.7,7.6,2.4,20.0,5.6,21.0,27068.0,90.46017931,Flood,0.011046823070084803
5.9,15.7,7.6,2.4,20.0,5.6,21.0,136546.99266631043,90.46017931,Flood,0.055917340707299326
5.9,15.7,7.6,2.4,20.0,5.6,21.0,136546.99266631043,90.46017931,Flood,0.055917340707299326
5.9,15.7,7.6,2.4,20.0,5.6,21.0,136546.99266631043,90.46017931,Flood,0.055917340707299326
5.9,15.7,7.6,2.4,20.0,5.6,21.0,40254.0,90.46017931,Flood,0.016451171714099874
5.9,15.7,7.0,2.2,18.7,9.4,26.0,136546.98015328057,92.6696698,Flood,0.05591733557877089
5.9,15.7,7.0,2.2,18.7,9.4,26.0,136546.98015328057,92.6696698,Flood,0.05591733557877089
5.9,15.7,7.0,2.2,18.7,9.4,26.0,136546.98015328057,92.6696698,Flood,0.05591733557877089
5.9,15.7,7.0,2.2,18.7,9.4,26.0,136546.98015328057,92.6696698,Flood,0.05591733557877089
5.9,15.7,7.0,2.2,18.7,9.4,26.0,136546.98015328057,92.6696698,Flood,0.05591733557877089
5.9,15.7,7.0,2.2,18.7,9.4,26.0,3938.0,92.6696698,Flood,0.0015668758430205988
6.2,16.7,6.2,1.9,16.8,8.7,45.0,136546.9590217497,94.3490925,Flood,0.055917326917906324
6.2,16.7,6.2,1.9,16.8,8.7,45.0,136546.9590217497,94.3490925,Flood,0.055917326917906324
6.2,16.7,6.2,1.9,16.8,8.7,45.0,136546.9590217497,94.3490925,Flood,0.055917326917906324
6.2,16.7,6.2,1.9,16.8,8.7,45.0,136546.9590217497,94.3490925,Flood,0.055917326917906324
6.2,16.7,6.2,1.9,16.8,8.7,45.0,136546.9590217497,94.3490925,Flood,0.055917326917906324
6.2,16.7,6.2,1.9,16.8,8.7,45.0,136546.9590217497,94.3490925,Flood,0.055917326917906324
6.2,16.7,6.2,1.9,16.8,8.7,45.0,136546.9590217497,94.3490925,Flood,0.055917326917906324
6.2,16.7,6.2,1.9,16.8,8.7,45.0,24987.0,94.3490925,Flood,0.01019391471818162
6.2,16.7,6.2,1.9,16.8,8.7,45.0,136546.9590217497,94.3490925,Flood,0.055917326917906324
6.2,16.7,6.2,1.9,16.8,8.7,45.0,136546.9590217497,94.3490925,Flood,0.055917326917906324
6.2,16.7,6.2,1.9,16.8,8.7,45.0,136546.9590217497,94.3490925,Flood,0.055917326917906324
6.5,17.7,6.0,1.9,16.5,12.4,41.0,136546.95838095824,95.51296742,Flood,0.055917326655274706
6.5,17.7,6.0,1.9,16.5,12.4,41.0,136546.95838095824,95.51296742,Flood,0.055917326655274706
6.5,17.7,6.0,1.9,16.5,12.4,41.0,136546.95838095824,95.51296742,Flood,0.055917326655274706
6.5,17.7,6.0,1.9,16.5,12.4,41.0,136546.95838095824,95.51296742,Flood,0.055917326655274706
6.5,17.7,6.0,1.9,16.5,12.4,41.0,136546.95838095824,95.51296742,Flood,0.055917326655274706
6.5,17.7,6.0,1.9,16.5,12.4,41.0,136546.95838095824,95.51296742,Flood,0.055917326655274706
6.5,17.7,6.0,1.9,16.5,12.4,41.0,136546.95838095824,95.51296742,Flood,0.055917326655274706
6.5,17.7,6.0,1.9,16.5,12.4,41.0,136546.95838095824,95.51296742,Flood,0.055917326655274706
6.5,17.7,6.0,1.9,16.5,12.4,41.0,136546.95838095824,95.51296742,Flood,0.055917326655274706
